farm_id,crop_type,fertilizer_usage_kg_per_ha,fuel_consumption_liters_per_ha,water_consumption_m3_per_ha,electricity_consumption_kwh_per_ha,fertilizer_emissions_kg_co2e,fuel_emissions_kg_co2e,electricity_emissions_kg_co2e,irrigation_energy_emissions_kg_co2e,carbon_footprint_kg_co2e_per_ha
FARM-00231,Wheat,,58.54,3779.69,342.96,,156.8872,171.48,283.47675,
FARM-00232,Maize,168.73,64.88,4580.14,332.82,610.3928271428571,173.8784,166.41,343.51050000000004,1294.191727142857
FARM-00233,Soybean,45.56,76.85,4802.62,302.23,164.81655428571432,205.958,151.115,360.19649999999996,882.0860542857142
FARM-00234,Soybean,47.66,59.36,3621.93,256.18,172.4134542857143,159.0848,128.09,271.64475,731.2330042857143
FARM-00235,Rice,174.9,73.59,10766.92,500.18,632.713242857143,197.2212,250.09,807.519,1887.543442857143
FARM-00236,Sugarcane,219.42,80.8,,514.86,793.7675228571429,216.544,257.43,,
FARM-00237,Wheat,102.76,53.13,4341.0,207.65,371.7416400000001,142.38840000000002,103.825,325.575,943.5300400000001
FARM-00238,Soybean,50.71,64.26,3915.37,282.79,183.44704714285717,172.21680000000003,141.395,293.65274999999997,790.7115971428572
FARM-00239,Soybean,43.81,56.69,3981.53,158.05,158.48580428571432,151.9292,79.025,298.61475,688.0547542857144
FARM-00240,Cotton,154.25,70.88,7442.59,363.63,558.0103928571428,189.9584,181.815,558.19425,1487.9780428571428
FARM-00241,Sugarcane,220.69,109.54,15372.76,478.47,798.3618385714286,293.5672,239.235,1152.9569999999999,2484.1210385714285
FARM-00242,Rice,163.49,57.51,9626.57,369.21,591.4367528571429,154.1268,184.605,721.99275,1652.1613028571428
FARM-00243,Maize,178.36,87.45,5373.84,353.92,645.23004,234.366,176.96,403.038,1459.59404
FARM-00244,Rice,149.26,84.91,9807.0,580.87,539.9587114285714,227.5588,290.435,735.525,1793.4775114285712
FARM-00245,Cotton,167.69,70.04,7348.58,364.0,606.6305528571429,187.70720000000003,182.0,551.1435,1527.4812528571429
FARM-00246,Sugarcane,210.46,126.86,15286.76,566.82,761.3540828571429,339.9848,283.41,1146.507,2531.2558828571428
FARM-00247,Rice,156.29,79.01,9570.56,470.99,565.3902385714287,211.74680000000004,235.495,717.7919999999999,1730.4240385714286
FARM-00248,Maize,199.46,71.06,4630.9,306.18,721.5607971428573,190.44080000000002,153.09,347.31749999999994,1412.409097142857
FARM-00249,Soybean,42.65,45.85,4057.29,168.35,154.28942142857142,122.87800000000001,84.175,304.29675,665.6391714285714
FARM-00250,Maize,187.78,55.85,5228.73,270.12,679.3075628571428,149.67800000000003,135.06,392.15475,1356.2003128571428
FARM-00251,Maize,189.14,55.71,4702.25,228.07,684.2274600000001,149.30280000000002,114.035,352.66875,1300.2340100000001
FARM-00252,Cotton,127.46,42.86,6745.73,308.5,461.0956542857143,114.8648,154.25,505.92974999999996,1236.1402042857144
FARM-00253,Maize,173.39,44.17,4609.18,243.74,627.25071,118.3756,121.87,345.68850000000003,1213.18481
FARM-00254,Wheat,130.3,60.44,3360.77,266.38,471.3695571428573,161.9792,133.19,252.05775,1018.5965071428573
FARM-00255,Wheat,111.31,72.8,3943.03,248.98,402.67187571428576,195.104,124.49,295.72725,1017.9931257142858
FARM-00256,Cotton,143.23,39.6,7423.3,217.41,518.1447557142858,106.12800000000001,108.705,556.7475,1289.7252557142858
FARM-00257,Rice,136.09,74.7,11359.04,484.06,492.31529571428575,200.19600000000003,242.03,851.928,1786.4692957142856
FARM-00258,Wheat,132.67,,4332.76,227.75,479.9432014285714,,113.875,324.957,
FARM-00259,Cotton,157.99,60.14,7504.2,376.72,571.5401100000001,161.17520000000002,188.36,562.8149999999999,1483.8903100000002
FARM-00260,Rice,134.12,71.16,8757.88,437.35,485.1886800000001,190.7088,218.675,656.8409999999999,1551.41348
FARM-00261,Wheat,121.32,58.66,4008.0,211.54,438.88376571428574,157.2088,105.77,300.59999999999997,1002.4625657142856
FARM-00262,Wheat,106.25,39.24,3948.45,160.52,384.3669642857143,105.16320000000002,80.26,296.13374999999996,865.9239142857143
FARM-00263,Rice,151.12,95.18,10244.41,497.32,546.6873942857144,255.08240000000004,248.66,768.33075,1818.7605442857143
FARM-00264,Rice,134.02,69.33,9038.04,423.59,484.8269228571429,185.80440000000002,211.795,677.8530000000001,1560.279322857143
FARM-00265,Rice,143.63,89.04,10543.22,436.9,519.5917842857143,238.62720000000004,218.45,790.7415,1767.4104842857141
FARM-00266,Maize,191.22,47.34,4920.87,183.26,691.7520085714286,126.87120000000002,91.63,369.06525,1279.3184585714287
FARM-00267,Cotton,159.7,69.84,8867.25,420.3,577.7261571428572,187.17120000000003,210.15,665.0437499999999,1640.0911071428573
FARM-00268,Sugarcane,206.81,76.49,17254.4,448.04,748.1499471428572,204.9932,224.02,1294.0800000000002,2471.243147142857
FARM-00269,Sugarcane,223.32,75.21,16449.21,401.36,807.8760514285714,201.56279999999998,200.68,1233.69075,2443.809601428571
FARM-00270,Cotton,170.58,77.39,8166.07,385.19,617.0853342857145,207.4052,192.595,612.45525,1629.5407842857144
FARM-00271,Rice,154.99,102.59,11015.17,536.9,560.6873957142857,274.94120000000004,268.45,826.13775,1930.2163457142856
FARM-00272,Maize,176.16,62.62,5049.09,224.48,637.271382857143,167.8216,112.24,378.68175,1296.014732857143
FARM-00273,Cotton,155.02,75.0,7996.01,332.91,560.7959228571428,201.0,166.455,599.70075,1527.951672857143
FARM-00274,Sugarcane,230.51,105.27,17324.48,436.13,833.8863900000001,282.1236,218.065,1299.336,2633.4109900000003
FARM-00275,Rice,156.75,66.99,9639.83,544.03,567.0543214285715,179.5332,272.015,722.98725,1741.5897714285716
FARM-00276,Wheat,110.0,41.35,3296.55,193.26,397.9328571428572,110.81800000000001,96.63,247.24125,852.6221071428572
FARM-00277,Cotton,147.92,77.2,7924.24,426.66,535.1111657142858,206.89600000000002,213.33,594.318,1549.6551657142859
FARM-00278,Rice,143.97,81.0,9602.12,515.31,520.8217585714286,217.08,257.655,720.159,1715.7157585714285
FARM-00279,Cotton,151.94,81.87,8387.42,465.24,549.6538028571429,219.41160000000002,232.62,629.0565,1630.741902857143
FARM-00280,Rice,133.84,87.04,10969.67,572.02,484.17576,233.26720000000003,286.01,822.72525,1826.17821
FARM-00281,Soybean,36.47,68.03,4597.95,301.3,131.93283,182.3204,150.65,344.84625,809.74948
FARM-00282,Wheat,137.25,55.14,4369.25,228.24,496.51167857142866,147.7752,114.12,327.69374999999997,1086.1006285714286
FARM-00283,Maize,200.52,50.98,5705.07,205.3,725.3954228571429,136.6264,102.65,427.88025,1392.5520728571428
FARM-00284,Wheat,131.34,61.92,4501.45,231.01,475.13183142857145,165.9456,115.505,337.60875,1094.1911814285713
FARM-00285,Maize,177.67,73.83,4920.09,323.14,642.7339157142858,197.86440000000002,161.57,369.00675,1371.175065714286
FARM-00286,Rice,,89.86,8411.4,551.91,,240.8248,275.955,630.8549999999999,
FARM-00287,Wheat,114.58,59.93,3542.52,320.18,414.5013342857143,160.6124,160.09,265.68899999999996,1000.8927342857143
FARM-00288,Sugarcane,234.91,62.96,15964.35,365.3,849.8037042857143,168.73280000000003,182.65,1197.32625,2398.5127542857144
FARM-00289,Cotton,155.98,47.12,6958.77,253.86,564.2687914285714,126.2816,126.93,521.90775,1339.3881414285715
FARM-00290,Soybean,51.92,,4207.05,169.18,187.8243085714286,,84.59,315.52875,
FARM-00291,Sugarcane,209.64,87.04,18266.48,471.16,758.3876742857142,233.26720000000003,235.58,1369.9859999999999,2597.2208742857138
FARM-00292,Sugarcane,233.59,84.44,50676.70062645443,565.62,845.0285100000001,226.2992,282.81,3800.752546984082,5154.890256984082
FARM-00293,Rice,143.72,87.71,11337.57,456.83,519.9173657142857,235.0628,228.415,850.3177499999999,1833.7129157142856
FARM-00294,Wheat,118.53,47.0,3276.5,285.21,428.79074142857144,125.96000000000001,142.605,245.73749999999998,943.0932414285714
FARM-00295,Soybean,46.0,45.77,4239.16,666.292093343198,166.4082857142857,122.66360000000002,333.146046671599,317.93699999999995,940.1549323858846
FARM-00296,Cotton,160.01,49.92,8043.61,281.46,578.8476042857144,133.78560000000002,140.73,603.2707499999999,1456.6339542857145
FARM-00297,Sugarcane,224.77,344.0032187044253,17974.54,431.96,813.1215300000001,921.9286261278598,215.98,1348.0905,3299.12065612786
FARM-00298,Rice,146.85,99.94,11322.17,469.61,531.2403642857143,267.8392,234.805,849.16275,1883.0473142857143
FARM-00299,Sugarcane,196.76,99.16,17780.33,463.15,711.7933542857144,265.7488,231.575,1333.52475,2542.641904285714
FARM-00300,Maize,176.88,80.89,5228.11,262.93,639.8760342857144,216.7852,131.465,392.10824999999994,1380.2344842857144
FARM-00301,Wheat,111.34,34.58,4123.94,172.53,402.7804028571429,92.6744,86.265,309.29549999999995,891.0153028571428
FARM-00302,Wheat,122.53,61.59,4397.5,251.02,443.2610271428572,165.0612,125.51,329.8125,1063.6447271428572
FARM-00303,Cotton,154.89,59.64,6845.13,323.61,560.3256385714285,159.83520000000001,161.805,513.3847499999999,1395.3505885714285
FARM-00304,Rice,137.87,77.93,9660.46,599.88,498.7545728571429,208.85240000000002,299.94,724.5344999999999,1732.0814728571427
FARM-00305,Cotton,165.06,70.91,6794.06,261.04,597.11634,190.0388,130.52,509.5545,1427.22964
FARM-00306,Maize,186.64,73.74,4855.63,356.87,675.1835314285714,197.6232,178.435,364.17225,1415.4139814285716
FARM-00307,Cotton,134.33,52.59,7449.43,253.99,485.9483700000001,140.9412,126.995,558.70725,1312.59182
FARM-00308,Maize,172.93,53.39,4372.23,295.52,625.5866271428572,143.08520000000001,147.76,327.91724999999997,1244.3490771428571
FARM-00309,Cotton,169.49,70.39,8374.99,357.99,613.1421814285715,188.64520000000002,178.995,628.12425,1608.9066314285715
FARM-00310,Wheat,137.06,59.36,3348.85,197.79,495.82434,159.0848,98.895,251.16375,1004.9678899999999
FARM-00311,Soybean,44.1,61.18,4624.68,261.77,159.53490000000002,163.9624,130.885,346.851,801.2333
FARM-00312,Wheat,125.45,42.3,,160.74,453.8243357142857,113.364,80.37,,
FARM-00313,Wheat,113.97,43.76,4001.72,199.27,412.2946157142857,117.27680000000001,99.635,300.12899999999996,929.3354157142858
FARM-00314,Rice,134.65,80.28,8926.55,389.92,487.10599285714295,215.15040000000002,194.96,669.4912499999999,1566.707642857143
FARM-00315,Cotton,134.49,75.63,7846.25,474.08,486.5271814285715,202.6884,237.04,588.46875,1514.7243314285715
FARM-00316,Wheat,121.93,48.25,4028.21,209.85,441.09048428571435,129.31,104.925,302.11575,977.4412342857142
FARM-00317,Rice,152.54,70.94,8872.69,294.63,551.8243457142858,190.1192,147.315,665.4517500000001,1554.7102957142856
FARM-00318,Wheat,113.66,62.2,3677.84,268.59,411.17316857142856,166.69600000000003,134.295,275.838,988.0021685714287
FARM-00319,Maize,179.06,76.12,4344.95,298.34,647.76234,204.00160000000002,149.17,325.87125,1326.80519
FARM-00320,Wheat,115.93,61.05,3868.24,236.24,419.3850557142857,163.614,118.12,290.118,991.2370557142858
FARM-00321,Wheat,119.3,66.29,3753.75,201.87,431.57627142857143,177.65720000000002,100.935,281.53125,991.6997214285714
FARM-00322,Cotton,146.03,63.99,8641.6,273.19,528.2739557142858,171.4932,136.595,648.12,1484.482155714286
FARM-00323,Wheat,117.5,74.71,4292.87,271.01,425.0646428571429,200.2228,135.505,321.96524999999997,1082.757692857143
FARM-00324,Sugarcane,242.2,79.96,18130.93,445.91,876.1758,214.2928,222.955,1359.8197499999999,2673.2433499999997
FARM-00325,Soybean,55.82,57.41,3953.33,192.23,201.93283714285718,153.8588,96.115,296.49975,748.4063871428573
FARM-00326,Sugarcane,219.89,113.98,17592.04,522.26,795.4677814285715,305.4664,261.13,1319.403,2681.467181428571
FARM-00327,Rice,139.07,63.67,10801.69,358.97,503.09565857142854,170.6356,179.485,810.12675,1663.3430085714285
FARM-00328,Wheat,122.75,39.9,3902.5,200.59,444.0568928571429,106.932,100.295,292.6875,943.9713928571429
FARM-00329,Sugarcane,206.83,105.26,16809.97,494.42,748.2222985714286,282.09680000000003,247.21,1260.74775,2538.2768485714287
FARM-00330,Sugarcane,238.12,80.88,16488.34,456.72,861.4161085714286,216.7584,228.36,1236.6254999999999,2543.160008571428
FARM-00331,Sugarcane,222.81,103.97,17110.09,493.14,806.0310900000002,278.63960000000003,246.57,1283.25675,2614.49744
FARM-00332,Maize,210.2,87.28,4533.02,432.7,760.4135142857143,233.9104,216.35,339.97650000000004,1550.6504142857143
FARM-00333,Cotton,151.86,55.75,7477.87,245.93,549.3643971428571,149.41,122.965,560.84025,1382.579647142857
FARM-00334,Soybean,52.99,53.72,4220.95,180.11,191.69511000000003,143.9696,90.055,316.57124999999996,742.29096
FARM-00335,Cotton,155.89,63.86,7019.23,464.83,563.94321,171.1448,232.415,526.44225,1493.94526
FARM-00336,Wheat,120.18,46.09,3557.7,200.3,434.7597342857144,123.52120000000002,100.15,266.8275,925.2584342857144
FARM-00337,Wheat,128.23,43.64,4102.94,173.43,463.8811842857143,116.9552,86.715,307.72049999999996,975.2718842857143
FARM-00338,Rice,143.89,65.29,37851.47545709773,493.45,520.5323528571428,174.97720000000004,246.725,2838.86065928233,3781.0952121394726
FARM-00339,Sugarcane,224.97,149.74,18479.63,595.94,813.8450442857144,401.30320000000006,297.97,1385.97225,2899.0904942857146
FARM-00340,Sugarcane,215.11,111.33,51774.37484246805,609.33,778.17579,298.3644,304.665,3883.0781131851036,5264.283303185103
FARM-00341,Rice,165.7,92.09,11438.48,563.73,599.4315857142857,246.80120000000002,281.865,857.886,1985.9837857142857
FARM-00342,Wheat,130.21,55.88,3173.06,214.09,471.0439757142858,149.75840000000002,107.045,237.97949999999997,965.8268757142857
FARM-00343,Rice,153.23,83.73,10295.11,526.19,554.32047,224.39640000000003,263.095,772.13325,1813.9451199999999
FARM-00344,Rice,160.65,77.02,8866.29,390.07,581.16285,206.4136,195.035,664.97175,1647.5832
FARM-00345,Soybean,43.1,62.57,4236.93,219.93,155.91732857142858,167.6876,109.965,317.76975,751.3396785714285
FARM-00346,Maize,182.65,84.92,5368.7,326.63,660.7494214285715,227.58560000000003,163.315,402.6525,1454.3025214285715
FARM-00347,Maize,189.39,88.16,5956.48,,685.1318528571428,236.2688,,446.73599999999993,
FARM-00348,Soybean,46.83,61.39,3722.7,212.16,169.41087,164.5252,106.08,279.2025,719.21857
FARM-00349,Maize,197.4,80.9,5886.77,324.79,714.1086,216.81200000000004,162.395,441.50775000000004,1534.8233500000001
FARM-00350,Rice,135.89,,9312.03,455.87,491.59178142857144,,227.935,698.40225,
FARM-00351,Cotton,164.09,59.21,7833.49,364.26,593.6072957142858,158.68280000000001,182.13,587.51175,1521.9318457142858
FARM-00352,Wheat,129.9,76.52,14959.480524839548,347.49,469.92252857142864,205.0736,173.745,1121.961039362966,1970.7021679343948
FARM-00353,Sugarcane,243.39,104.58,19043.35,560.16,880.48071,280.2744,280.08,1428.2512499999998,2869.08636
FARM-00354,Cotton,156.69,55.55,6935.63,314.17,566.8372671428572,148.874,157.085,520.17225,1392.9685171428573
FARM-00355,Sugarcane,214.73,,19414.9,,776.8011128571429,,,1456.1175,
FARM-00356,Soybean,51.04,72.76,4699.32,309.31,184.64084571428572,194.99680000000004,154.655,352.44899999999996,886.7416457142857
FARM-00357,Cotton,139.29,57.9,,306.72,503.89152428571424,155.172,153.36,,
FARM-00358,Cotton,167.76,65.88,7466.96,407.23,606.8837828571429,176.5584,203.615,560.0219999999999,1547.0791828571428
FARM-00359,Rice,130.72,78.65,10890.07,448.02,472.8889371428571,210.78200000000004,224.01,816.7552499999999,1724.436187142857
FARM-00360,Cotton,158.59,73.81,7313.04,319.39,573.7106528571429,197.81080000000003,159.695,548.478,1479.694452857143
FARM-00361,Maize,191.01,84.71,5600.06,299.75,690.9923185714285,227.0228,149.875,420.0045,1487.8946185714285
FARM-00362,Wheat,127.03,50.31,4534.6,198.13,459.5400985714286,134.8308,99.065,340.095,1033.5308985714287
FARM-00363,Wheat,,42.4,3846.71,146.75,,113.632,73.375,288.50325,
FARM-00364,Maize,174.48,66.32,5717.45,240.49,631.1938628571429,177.7376,120.245,428.80875,1357.9852128571429
FARM-00365,Wheat,141.06,44.46,4690.32,146.24,510.2946257142858,119.15280000000001,73.12,351.77399999999994,1054.3414257142858
FARM-00366,Cotton,151.35,71.07,7790.8,320.08,547.5194357142857,190.4676,160.04,584.31,1482.3370357142855
FARM-00367,Sugarcane,218.35,103.87,17764.13,461.33,789.8967214285715,278.3716,230.665,1332.3097500000001,2631.2430714285715
FARM-00368,Wheat,117.66,56.03,3947.28,,425.6434542857143,150.1604,,296.046,
FARM-00369,Soybean,49.26,44.37,3784.18,221.83,178.2015685714286,118.9116,110.915,283.8135,691.8416685714286
FARM-00370,Wheat,,53.49,3977.4,276.71,,143.35320000000002,138.355,298.305,
FARM-00371,Maize,213.12,70.1,5020.58,272.77,770.9768228571429,187.868,136.385,376.5435,1471.7733228571428
FARM-00372,Cotton,160.04,46.79,7188.63,275.29,578.9561314285713,125.39720000000001,137.645,539.14725,1381.1455814285714
FARM-00373,Soybean,46.36,139.94198920587422,4068.56,243.29,167.71061142857144,375.04453107174294,121.645,305.142,969.5421425003144
FARM-00374,Rice,158.46,56.87,9228.1,273.1,573.2403685714287,152.4116,136.55,692.1075,1554.3094685714286
FARM-00375,Sugarcane,206.94,98.33,16765.86,448.83,748.6202314285715,263.5244,224.415,1257.4395,2493.9991314285717
FARM-00376,Soybean,47.47,72.44,4752.73,279.65,171.72611571428573,194.13920000000002,139.825,356.45474999999993,862.1450657142857
FARM-00377,Rice,139.4,92.73,9961.88,373.94,504.28945714285726,248.51640000000003,186.97,747.141,1686.9168571428572
FARM-00378,Maize,197.62,44.41,5149.23,188.48,714.9044657142858,119.0188,94.24,386.19224999999994,1314.355515714286
FARM-00379,Soybean,40.82,66.7,3605.51,176.11,147.6692657142857,178.75600000000003,88.055,270.41325,684.8935157142857
FARM-00380,Soybean,53.39,67.97,3845.9,232.27,193.14213857142857,182.1596,116.135,288.4425,779.8792385714286
FARM-00381,Soybean,52.05,32.55,3887.59,174.84,188.2945928571429,87.234,87.42,291.56925,654.5178428571429
FARM-00382,Maize,186.71,72.12,5580.57,318.74,675.4367614285715,193.28160000000003,159.37,418.54274999999996,1446.6311114285713
FARM-00383,Cotton,134.14,70.03,7390.81,357.82,485.26103142857147,187.68040000000002,178.91,554.31075,1406.1621814285713
FARM-00384,Cotton,151.22,59.73,7399.59,326.31,547.0491514285713,160.0764,163.155,554.96925,1425.2498014285713
FARM-00385,Wheat,119.18,37.21,4596.48,186.98,431.1421628571429,99.7228,93.49,344.73599999999993,969.0909628571428
FARM-00386,Cotton,159.58,46.95,6682.55,291.26,577.2920485714285,125.82600000000002,145.63,501.19124999999997,1349.9392985714285
FARM-00387,Cotton,135.34,56.27,7016.44,260.32,489.6021171428572,150.80360000000002,130.16,526.233,1296.7987171428572
FARM-00388,Rice,148.25,69.4,9655.81,578.75,536.3049642857143,185.99200000000002,289.375,724.18575,1735.8577142857143
FARM-00389,Soybean,46.99,49.31,4642.44,225.75,169.98968142857143,132.1508,112.875,348.18299999999994,763.1984814285713
FARM-00390,Sugarcane,222.81,95.89,17711.92,531.55,806.0310900000002,256.9852,265.775,1328.3939999999998,2657.18529
FARM-00391,Cotton,169.21,57.53,7090.8,295.78,612.1292614285715,154.18040000000002,147.89,531.81,1446.0096614285712
FARM-00392,Maize,207.24,95.65,4953.28,413.23,749.705502857143,256.34200000000004,206.615,371.496,1584.158502857143
FARM-00393,Cotton,165.52,64.18,8024.35,437.47,598.7804228571429,172.00240000000002,218.735,601.82625,1591.344072857143
FARM-00394,Wheat,119.19,37.48,4742.08,210.56,431.17833857142864,100.4464,105.28,355.656,992.5607385714286
FARM-00395,Cotton,153.68,68.7,7642.36,305.11,555.9483771428572,184.116,152.555,573.1769999999999,1465.7963771428572
FARM-00396,Wheat,420.7146588705571,48.25,3727.09,187.13,1521.9653295113026,129.31,93.565,279.53175,2024.3720795113027
FARM-00397,Soybean,42.84,43.3,3530.83,174.05,154.97676,116.044,87.025,264.81225,622.8580099999999
FARM-00398,Rice,151.65,81.14,11563.0,358.2,548.6047071428571,217.45520000000002,179.1,867.225,1812.3849071428572
FARM-00399,Soybean,47.55,45.96,3654.68,176.46,172.01552142857145,123.17280000000001,88.23,274.101,657.5193214285714
FARM-00400,Cotton,141.8,58.43,7502.32,359.34,512.9716285714287,156.5924,179.67,562.674,1411.9080285714285
FARM-00401,Cotton,167.11,94.19,7998.08,448.64,604.5323614285716,252.4292,224.32,599.856,1681.1375614285716
FARM-00402,Maize,180.19,71.72,5292.39,254.58,651.8501957142857,192.2096,127.29,396.92925,1368.2790457142858
FARM-00403,Cotton,158.26,49.17,6485.47,273.44,572.5168542857143,131.77560000000003,136.72,486.41025,1327.4227042857144
FARM-00404,Maize,173.73,70.12,4892.1,258.17,628.4806842857143,187.9216,129.085,366.9075,1312.3947842857144
